libelle_evenements,grande_categorie,code_categorie,Adresse,Numéro,categorie_nom,Nom de la structure,Code Postal,Ville,Lat,Lng,sous_categorie,refugie,asile,Sexe,family,Langues.1,Langues.2,Langues.3,code
 Permanence juridique,conseil,402,"23 Boulevard de la Commanderie, 75019 Paris, France",2500,Conseil,CEDRE - Centre d'Entraide dédié aux Demandeurs d'asile et aux Réfugiés,75019,Paris,2.3840692999999646,48.9019278,"Accompagnement social, Conseil administratif, Bien-être, Formation français, Permanence juridique, Activités, Atelier numérique, Ordinateur, Accueil de jour, Permanence juridique",True,True,mixte,True,français, anglais, russe,75
 Conseil administratif,conseil,407,"23 Rue du Maroc, Paris, France",6183,Conseil,Fédération des Tunisiens pour une Citoyenneté des Deux Rives (F.T.C.R.),75018,Paris,2.3681102000000465,48.8868716,"Formation français, Formation français, Atelier numérique, Permanence juridique, Conseil administratif",True,True,mixte,False,français,,,75
 Permanence juridique,conseil,402,"23 Rue du Maroc, Paris, France",6183,Conseil,Fédération des Tunisiens pour une Citoyenneté des Deux Rives (F.T.C.R.),75018,Paris,2.3681102000000465,48.8868716,"Formation français, Formation français, Atelier numérique, Permanence juridique, Conseil administratif",True,True,mixte,False,français,,,75
 Accompagnement social,conseil,404,"23 Rue Leyronneire, 33100 Bordeaux, France",4368,Conseil,CLLAJ de Bordeaux,33100,Bordeaux,-0.5492274000000634,44.8438647,"Conseil logement, Accompagnement social",True,True,mixte,True,français,,,33
 Conseil logement,conseil,401,"23 Rue Leyronneire, 33100 Bordeaux, France",4368,Conseil,CLLAJ de Bordeaux,33100,Bordeaux,-0.5492274000000634,44.8438647,"Conseil logement, Accompagnement social",True,True,mixte,True,français,,,33
 Conseil administratif,conseil,407,"23 Rue Mesnil, 75016, Paris, France",41,Conseil,ESI La Halle Saint-Didier,75116,Paris,2.283963900000004,48.8673842,"Accueil de jour, Conseil administratif, Douche, Douche, Accompagnement social, Activités, Laverie, Accompagnement à l'emploi, Psychologie, Infirmerie, Bien-être, Formation français, Fontaine, Restauration assise, Psychologie, Numérisation de documents, Permanence juridique, Toilettes",True,True,mixte,False,français,,,75
 Permanence juridique,conseil,402,"23 Rue Mesnil, 75016, Paris, France",41,Conseil,ESI La Halle Saint-Didier,75116,Paris,2.283963900000004,48.8673842,"Accueil de jour, Conseil administratif, Douche, Douche, Accompagnement social, Activités, Laverie, Accompagnement à l'emploi, Psychologie, Infirmerie, Bien-être, Formation français, Fontaine, Restauration assise, Psychologie, Numérisation de documents, Permanence juridique, Toilettes",True,True,mixte,False,français,,,75
 Accompagnement social,conseil,404,"23 Rue Robert Schuman, 33130 Bègles, France",4714,Conseil,Mission locale antenne Bègle,33130,Bègles,-0.5510673999999653,44.8126107,"Accompagnement à l'emploi, Accompagnement social, Conseil logement, Conseil administratif, Ordinateur, Prise",True,True,mixte,True,français,,,33
 Conseil administratif,conseil,407,"23 Rue Robert Schuman, 33130 Bègles, France",4714,Conseil,Mission locale antenne Bègle,33130,Bègles,-0.5510673999999653,44.8126107,"Accompagnement à l'emploi, Accompagnement social, Conseil logement, Conseil administratif, Ordinateur, Prise",True,True,mixte,True,français,,,33
 Conseil logement,conseil,401,"23 Rue Robert Schuman, 33130 Bègles, France",4714,Conseil,Mission locale antenne Bègle,33130,Bègles,-0.5510673999999653,44.8126107,"Accompagnement à l'emploi, Accompagnement social, Conseil logement, Conseil administratif, Ordinateur, Prise",True,True,mixte,True,français,,,33
 Conseil administratif,conseil,407,"232 Avenue du Président Wilson, Saint-Denis, France",7291,Conseil,Le Pont CommUn,93210,Saint-Denis,2.359655699999962,48.91653559999999,"Atelier numérique, Conseil administratif",False,False,mixte,False,français,,,93
 Ecrivain public,conseil,405,"233 Boulevard Aristide Briand, 93100 Montreuil, France",2877,Conseil,Association des Femmes de la Boissière (AFB),93100,Montreuil,2.456135099999983,48.8770579,"Accueil de jour, Activités, Ecrivain public, Ordinateur, Prise, Formation français, Formation français",True,True,mixte,True,français,,,93
 Accompagnement social,conseil,404,"23b Rue Bichat, 75010, Paris, France",292,Conseil,Le Centre d'action sociale de la Ville de Paris (CASVP) du 10ème et son Service Social de Proximité (SSP),75010,Paris,2.368208099999947,48.87093470000001,"Conseil administratif, Accompagnement social, Permanence juridique, Conseil logement",False,False,mixte,False,français,,,75
 Conseil logement,conseil,401,"23b Rue Bichat, 75010, Paris, France",292,Conseil,Le Centre d'action sociale de la Ville de Paris (CASVP) du 10ème et son Service Social de Proximité (SSP),75010,Paris,2.368208099999947,48.87093470000001,"Conseil administratif, Accompagnement social, Permanence juridique, Conseil logement",False,False,mixte,False,français,,,75
 Permanence juridique,conseil,402,"23b Rue Bichat, 75010, Paris, France",292,Conseil,Le Centre d'action sociale de la Ville de Paris (CASVP) du 10ème et son Service Social de Proximité (SSP),75010,Paris,2.368208099999947,48.87093470000001,"Conseil administratif, Accompagnement social, Permanence juridique, Conseil logement",False,False,mixte,False,français,,,75
 Accompagnement social,conseil,404,"24 Avenue René Cassagne, Cenon, France",4104,Conseil,Secours Catholique de Bordeaux Bastide,33150,Cenon,-0.5136582999999746,44.8641531,"Accompagnement social, Formation français, Activités, Conseil administratif, Activités, Soutien scolaire",True,True,mixte,True,français,,,33
 Conseil administratif,conseil,407,"24 Avenue René Cassagne, Cenon, France",4104,Conseil,Secours Catholique de Bordeaux Bastide,33150,Cenon,-0.5136582999999746,44.8641531,"Accompagnement social, Formation français, Activités, Conseil administratif, Activités, Soutien scolaire",True,True,mixte,True,français,,,33
 Conseil administratif,conseil,407,"24 Place Robert Darniche, Monségur, France",6948,Conseil,ASP Monsegur,33580,Monségur,0.0804438999999774,44.65032799999999,"Conseil administratif, Wifi",True,True,mixte,True,français,,,33
 Accompagnement social,conseil,404,"24 Rue Alexandre Boucher, Vaujours, France",5067,Conseil,CCAS de Vaujours,93410,Vaujours,2.567463299999986,48.9320897,"Accompagnement social, Conseil administratif, Conseil handicap, Domiciliation",False,False,mixte,True,français,,,93
 Conseil administratif,conseil,407,"24 Rue Alexandre Boucher, Vaujours, France",5067,Conseil,CCAS de Vaujours,93410,Vaujours,2.567463299999986,48.9320897,"Accompagnement social, Conseil administratif, Conseil handicap, Domiciliation",False,False,mixte,True,français,,,93
 Conseil handicap,conseil,406,"24 Rue Alexandre Boucher, Vaujours, France",5067,Conseil,CCAS de Vaujours,93410,Vaujours,2.567463299999986,48.9320897,"Accompagnement social, Conseil administratif, Conseil handicap, Domiciliation",False,False,mixte,True,français,,,93
 Accompagnement social,conseil,404,"24 Rue Condorcet, Langon, France",4709,Conseil,Mission locale Langon,33210,Langon,-0.2403544999999667,44.5445815,"Accompagnement social, Accompagnement à l'emploi, Ordinateur",False,False,mixte,False,français,,,33
 Conseil administratif,conseil,407,"24 Rue Daubenton, 75005 Paris, France",15,Conseil,Cœur du cinq,75005,Paris,2.35344740000005,48.8413974,"Accueil de jour, Domiciliation, Conseil administratif, Conseil logement, Restauration assise, Activités, Restauration assise",False,False,mixte,False,français,,,75
 Conseil logement,conseil,401,"24 Rue Daubenton, 75005 Paris, France",15,Conseil,Cœur du cinq,75005,Paris,2.35344740000005,48.8413974,"Accueil de jour, Domiciliation, Conseil administratif, Conseil logement, Restauration assise, Activités, Restauration assise",False,False,mixte,False,français,,,75
 Conseil administratif,conseil,407,"24 Rue de la Rochefoucauld, 75009 Paris, France",2636,Conseil,Mosaïques 9,75009,Paris,2.334556799999973,48.878496,"Conseil administratif, Formation français, Soutien scolaire, Activités, Activités",False,False,mixte,True,français, anglais, espanol,75
 Permanence juridique,conseil,402,"24 Rue de l'Église, 93100 Montreuil, France",3052,Conseil,Maison des Femmes Thérèse Clerc,93100,Montreuil,2.443430199999966,48.8637713,"Formation français, Bien-être, Activités, Permanence juridique, Permanence juridique",True,True,femme,False,français,,,93
 Accompagnement social,conseil,404,"24 Rue du Lieutenant Lebrun, 93000 Bobigny, France",3084,Conseil,Solidarité Enfant SIDA - Bobigny,93000,Bobigny,2.440769799999998,48.90764159999999,"Accompagnement social, Psychologie, Magasin solidaire, Accompagnement à l'emploi, Bien-être, Activités, Conseil administratif",False,False,mixte,True,français, anglais, espanol,93
 Conseil administratif,conseil,407,"24 Rue du Lieutenant Lebrun, 93000 Bobigny, France",3084,Conseil,Solidarité Enfant SIDA - Bobigny,93000,Bobigny,2.440769799999998,48.90764159999999,"Accompagnement social, Psychologie, Magasin solidaire, Accompagnement à l'emploi, Bien-être, Activités, Conseil administratif",False,False,mixte,True,français, anglais, espanol,93
 Accompagnement social,conseil,404,"2-4 Rue Henry Dunant, Livry-Gargan, France",3436,Conseil,Secours Catholique de Livry Gargan,93190,Livry-Gargan,2.529057400000056,48.9153397,"Accompagnement social, Domiciliation, Soutien scolaire, Ordinateur",False,False,mixte,False,français,,,93
 Domiciliation,conseil,403,"2-4 Rue Henry Dunant, Livry-Gargan, France",3436,Conseil,Secours Catholique de Livry Gargan,93190,Livry-Gargan,2.529057400000056,48.9153397,"Accompagnement social, Domiciliation, Soutien scolaire, Ordinateur",False,False,mixte,False,français,,,93
 Permanence juridique,conseil,402,"24 Rue Marc Seguin, 75018, Paris, France",3721,Conseil,CADA de Paris,75018,Paris,2.3621875000000045,48.8921777,"Hébergement à long terme, Permanence juridique",False,True,mixte,False,français,,,75
 Accompagnement social,conseil,404,"24 rue Ramponeau, 75020",1706,Conseil,Le Passage,75020,Paris,2.3801674,48.8708256,"Activités, Accueil de jour, Psychologie, Accompagnement social",False,False,mixte,False,français,,,75
 Conseil administratif,conseil,407,"24 rue Saint-Roch, 75001 Paris",141,Conseil,Centre d'accueil et de distribution alimentaire Restos du Coeur 1er Saint-Roch,75001,Paris,2.3327335,48.8660793,"Restauration assise, Activités, Colis Alimentaire, Conseil administratif",False,False,mixte,True,français,,,75
 Conseil administratif,conseil,407,"25 Avenue de Lattre de Tassigny, Villenave-d'Ornon, France",6256,Conseil,Centre d'Accueil pour Demandeurs d'Asile (CADA) COS Quancard,33140,Villenave-d'Ornon,-0.5464273999999705,44.77196,"Hébergement à long terme, Hébergement à long terme, Hébergement d'urgence, Accompagnement à l'emploi, Conseil administratif",True,True,mixte,True,français, anglais,,33
 Accompagnement social,conseil,404,"25 boulevard Carnot, 93200 Saint-Denis",136,Conseil,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Conseil administratif,conseil,407,"25 boulevard Carnot, 93200 Saint-Denis",136,Conseil,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Conseil logement,conseil,401,"25 boulevard Carnot, 93200 Saint-Denis",136,Conseil,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Domiciliation,conseil,403,"25 boulevard Carnot, 93200 Saint-Denis",136,Conseil,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Permanence juridique,conseil,402,"25 boulevard Carnot, 93200 Saint-Denis",136,Conseil,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Accompagnement social,conseil,404,"25 Rue de l'Échiquier, 75010 Paris, France",2640,Conseil,Espace d'accueil et d'animation interculturelle,75010,Paris,2.3506973999999445,48.8713404,"Formation français, Accompagnement social, Permanence juridique, Accueil de jour, Accueil de jour, Soutien scolaire, Activités",False,False,mixte,False,turc, kurde, français,75
 Permanence juridique,conseil,402,"25 Rue de l'Échiquier, 75010 Paris, France",2640,Conseil,Espace d'accueil et d'animation interculturelle,75010,Paris,2.3506973999999445,48.8713404,"Formation français, Accompagnement social, Permanence juridique, Accueil de jour, Accueil de jour, Soutien scolaire, Activités",False,False,mixte,False,turc, kurde, français,75
 Conseil administratif,conseil,407,"25 Rue du Moutier, Aubervilliers, France",5202,Conseil,Salle de quartier Centre-ville,93300,Aubervilliers,2.380363999999986,48.9148949,"Ecrivain public, Conseil administratif, Accompagnement à l'emploi, Ordinateur",True,True,mixte,True,français,,,93
 Ecrivain public,conseil,405,"25 Rue du Moutier, Aubervilliers, France",5202,Conseil,Salle de quartier Centre-ville,93300,Aubervilliers,2.380363999999986,48.9148949,"Ecrivain public, Conseil administratif, Accompagnement à l'emploi, Ordinateur",True,True,mixte,True,français,,,93
 Permanence juridique,conseil,402,"25 Rue du Petit Musc, Paris, France",6591,Conseil,Cours de Français Humans for Women,75004,Paris,2.3643438999999944,48.8529496,"Permanence juridique, Activités, Formation français, Garde d'enfants, Permanence juridique, Vêtements, Restauration assise",True,True,femme,True,français,,,75
 Conseil handicap,conseil,406,"25 Rue du Pré Saint-Gervais, 93500 Pantin, France",2886,Conseil,Maison de la Justice et du Droit de Pantin,93500,Pantin,2.4033061999999745,48.8902539,"Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Conseil handicap, Permanence juridique",True,True,mixte,True,français,,,93
 Permanence juridique,conseil,402,"25 Rue du Pré Saint-Gervais, 93500 Pantin, France",2886,Conseil,Maison de la Justice et du Droit de Pantin,93500,Pantin,2.4033061999999745,48.8902539,"Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Permanence juridique, Conseil handicap, Permanence juridique",True,True,mixte,True,français,,,93
